epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,516.561,1.25819,1.31867,0,0.75476,0.57288,0.67832,0.40539,0.78166,0.96434,0,0.003328,0.003328,0.003328
2,1022.37,1.39405,0.99827,0,0.76136,0.58062,0.68536,0.40829,1.01314,0.92451,0,0.00658732,0.00658732,0.00658732
3,1526.58,1.41292,0.97745,0,0.74821,0.58293,0.67822,0.39795,1.20915,0.94324,0,0.00977257,0.00977257,0.00977257
4,2029.52,1.41873,0.966,0,0.75473,0.58152,0.68075,0.4009,1.29773,0.93292,0,0.00966667,0.00966667,0.00966667
5,2531.68,1.41411,0.95258,0,0.76159,0.58867,0.69283,0.41064,1.33128,0.89447,0,0.00955556,0.00955556,0.00955556
6,3032.95,1.40223,0.93845,0,0.76251,0.59138,0.69372,0.41272,1.32845,0.89109,0,0.00944445,0.00944445,0.00944445
7,3534.54,1.38946,0.92416,0,0.76765,0.58675,0.69036,0.41588,1.34843,0.87046,0,0.00933334,0.00933334,0.00933334
8,4038.39,1.38902,0.91781,0,0.77018,0.5972,0.70356,0.41967,1.34306,0.86154,0,0.00922223,0.00922223,0.00922223
9,4543.26,1.38433,0.90793,0,0.76638,0.59471,0.70118,0.4205,1.33121,0.8616,0,0.00911112,0.00911112,0.00911112
10,5048.08,1.37994,0.90463,0,0.76701,0.605,0.70741,0.4267,1.31955,0.85298,0,0.00900001,0.00900001,0.00900001
11,5551.55,1.37732,0.89876,0,0.77872,0.60639,0.71236,0.43209,1.30308,0.8379,0,0.0088889,0.0088889,0.0088889
12,6054.97,1.37064,0.89373,0,0.77431,0.60975,0.71541,0.43468,1.30373,0.83239,0,0.00877779,0.00877779,0.00877779
13,443.123,1.18835,0.88698,0,0.77784,0.60755,0.71653,0.4389,0.75046,0.82462,0,0.00866668,0.00866668,0.00866668
14,791.312,1.35898,0.88385,0,0.78261,0.61728,0.7236,0.44313,0.96186,0.81841,0,0.00855557,0.00855557,0.00855557
15,1139.28,1.35484,0.87864,0,0.7875,0.6193,0.72533,0.44177,1.13194,0.82132,0,0.00844446,0.00844446,0.00844446
16,1487.42,1.3486,0.87296,0,0.7863,0.61623,0.7255,0.44288,1.21537,0.81903,0,0.00833335,0.00833335,0.00833335
17,1835.15,1.34639,0.87045,0,0.79102,0.6213,0.72856,0.44898,1.25102,0.80152,0,0.00822224,0.00822224,0.00822224
18,2182.75,1.34406,0.86682,0,0.78949,0.61651,0.72786,0.44627,1.27117,0.80823,0,0.00811113,0.00811113,0.00811113
19,2529.37,1.33636,0.85771,0,0.79056,0.62247,0.73252,0.45312,1.26427,0.79561,0,0.00800002,0.00800002,0.00800002
20,2877.84,1.33943,0.85778,0,0.78715,0.62799,0.73411,0.45247,1.27974,0.79496,0,0.00788891,0.00788891,0.00788891
21,3226.58,1.33635,0.85395,0,0.79431,0.62296,0.73416,0.45366,1.26237,0.80051,0,0.0077778,0.0077778,0.0077778
22,3574.91,1.33252,0.85252,0,0.79008,0.62914,0.73566,0.45535,1.2718,0.79251,0,0.00766669,0.00766669,0.00766669
23,3922.96,1.33341,0.8493,0,0.79621,0.62869,0.73816,0.45816,1.26119,0.78511,0,0.00755558,0.00755558,0.00755558
24,4271.26,1.32989,0.84856,0,0.7959,0.63097,0.7404,0.4631,1.25323,0.78023,0,0.00744447,0.00744447,0.00744447
25,4619.52,1.32471,0.84633,0,0.79475,0.63144,0.7409,0.46158,1.26131,0.77575,0,0.00733336,0.00733336,0.00733336
26,4967.71,1.32429,0.84299,0,0.79896,0.63406,0.74265,0.46384,1.25196,0.77411,0,0.00722225,0.00722225,0.00722225
27,5315.16,1.32704,0.84259,0,0.79732,0.63443,0.74332,0.46406,1.25154,0.77816,0,0.00711114,0.00711114,0.00711114
28,5663.1,1.32232,0.83996,0,0.79669,0.63924,0.7461,0.46639,nan,0.76948,0,0.00700003,0.00700003,0.00700003
29,6011.35,1.31738,0.83554,0,0.79821,0.64049,0.74783,0.46784,1.24812,0.76499,0,0.00688892,0.00688892,0.00688892
30,6359.1,1.31714,0.8341,0,0.79985,0.64164,0.74794,0.46845,1.24008,0.76487,0,0.00677781,0.00677781,0.00677781
31,6707.96,1.31496,0.83361,0,0.80249,0.64005,0.74867,0.47041,1.23998,0.76286,0,0.0066667,0.0066667,0.0066667
32,7057.52,1.31443,0.83349,0,0.80449,0.6406,0.74991,0.47104,1.23747,0.75971,0,0.00655559,0.00655559,0.00655559
33,7406.31,1.30901,0.82811,0,0.80507,0.64021,0.75022,0.47158,nan,0.76089,0,0.00644448,0.00644448,0.00644448
34,7755.15,1.30797,0.82688,0,0.80601,0.64185,0.75029,0.47309,1.23735,0.75397,0,0.00633337,0.00633337,0.00633337
35,8103.33,1.30565,0.82346,0,0.80345,0.64557,0.7521,0.47349,nan,0.75347,0,0.00622226,0.00622226,0.00622226
36,8451.76,1.31217,0.82631,0,0.80298,0.64637,0.75357,0.47602,nan,0.75041,0,0.00611115,0.00611115,0.00611115
37,8800.72,1.30134,0.82092,0,0.80331,0.64741,0.75453,0.47573,1.22935,0.74835,0,0.00600004,0.00600004,0.00600004
38,446.629,1.12306,0.81332,0,0.80791,0.64596,0.75533,0.47723,0.68761,0.74449,0,0.00588893,0.00588893,0.00588893
39,870.606,1.29688,0.81457,0,0.80795,0.64815,0.75651,0.47829,0.89407,0.74268,0,0.00577782,0.00577782,0.00577782
40,1222.98,1.29424,0.81197,0,0.80598,0.6486,0.7567,0.47919,1.05271,0.74216,0,0.00566671,0.00566671,0.00566671
41,1574.47,1.29175,0.80876,0,0.80673,0.64965,0.75746,0.4791,1.1464,0.74164,0,0.0055556,0.0055556,0.0055556
42,1927.44,1.29184,0.80876,0,0.80697,0.65039,0.75775,0.47975,1.19002,0.73876,0,0.00544449,0.00544449,0.00544449
43,2279.53,1.2916,0.80824,0,0.80603,0.65156,0.75898,0.48097,1.20988,0.73787,0,0.00533338,0.00533338,0.00533338
44,2631.29,1.28408,0.80106,0,0.81092,0.64955,0.75888,0.48129,1.21716,0.73572,0,0.00522227,0.00522227,0.00522227
45,2984.09,1.28726,0.80202,0,0.8069,0.65362,0.75979,0.48197,1.21774,0.73486,0,0.00511116,0.00511116,0.00511116
46,3337.04,1.28493,0.79837,0,0.81115,0.65214,0.76019,0.48267,1.21816,0.73355,0,0.00500005,0.00500005,0.00500005
47,3690.81,1.2848,0.79796,0,0.81189,0.65033,0.76027,0.48278,1.21744,0.7307,0,0.00488894,0.00488894,0.00488894
48,4045.08,1.28659,0.79855,0,0.8113,0.65277,0.76117,0.48353,1.21829,0.73252,0,0.00477783,0.00477783,0.00477783
49,4397.91,nan,0.79587,0,0.81052,0.65365,0.76155,0.48383,1.21803,0.73124,0,0.00466672,0.00466672,0.00466672
50,4751.33,1.27388,0.79233,0,0.81074,0.65491,0.76196,0.4844,1.21812,0.72988,0,0.00455561,0.00455561,0.00455561
51,5104.12,1.27677,0.79021,0,0.81153,0.65502,0.76247,0.48469,1.21778,0.72911,0,0.0044445,0.0044445,0.0044445
52,5456.87,1.27813,0.78992,0,0.80955,0.65717,0.76343,0.48573,1.21525,0.72645,0,0.00433339,0.00433339,0.00433339
53,5810.03,1.27656,0.78901,0,0.81033,0.65678,0.76377,0.48615,1.21659,0.72479,0,0.00422228,0.00422228,0.00422228
54,6163.96,1.27,0.78412,0,0.81365,0.65719,0.76495,0.48641,1.21641,0.72456,0,0.00411117,0.00411117,0.00411117
55,6516.62,1.27176,0.78307,0,0.81294,0.65727,0.76482,0.48686,1.21481,0.72252,0,0.00400006,0.00400006,0.00400006
56,6870.29,1.27108,0.78248,0,0.81231,0.65736,0.76494,0.48714,1.21411,0.72279,0,0.00388895,0.00388895,0.00388895
57,7222.83,1.26856,0.78313,0,0.81524,0.65619,0.76521,0.48767,1.21344,0.72241,0,0.00377784,0.00377784,0.00377784
58,7575.3,1.26106,0.77715,0,0.81574,0.65589,0.76584,0.48806,1.21336,0.72091,0,0.00366673,0.00366673,0.00366673
59,7929.18,1.26344,0.77647,0,0.81532,0.6572,0.76584,0.4883,1.21325,0.72015,0,0.00355562,0.00355562,0.00355562
60,8281.65,1.26023,0.77249,0,0.81493,0.65856,0.76648,0.48871,1.21281,0.71935,0,0.00344451,0.00344451,0.00344451
61,8633.98,1.26558,0.77646,0,0.81446,0.65812,0.76626,0.48889,1.21133,0.71923,0,0.0033334,0.0033334,0.0033334
62,8988.02,1.25802,0.77181,0,0.81455,0.65917,0.76657,0.48902,1.21162,0.71899,0,0.00322229,0.00322229,0.00322229
63,9340.94,1.2626,0.77354,0,0.81285,0.66035,0.76702,0.48912,1.21056,0.71855,0,0.00311118,0.00311118,0.00311118
64,9694.34,1.25996,0.77272,0,0.81424,0.65912,0.76698,0.48934,1.20996,0.71794,0,0.00300007,0.00300007,0.00300007
65,10047.2,1.26115,0.76987,0,0.81336,0.66013,0.76739,0.48992,1.2092,0.71759,0,0.00288896,0.00288896,0.00288896
66,10399.9,1.25746,0.76804,0,0.81098,0.66187,0.76728,0.49,1.20876,0.71724,0,0.00277785,0.00277785,0.00277785
67,10752.3,1.25678,0.76578,0,0.81079,0.66217,0.7673,0.49033,1.20773,0.7164,0,0.00266674,0.00266674,0.00266674
68,11105.2,1.25361,0.76178,0,0.81379,0.66105,0.7675,0.49062,1.20707,0.71588,0,0.00255563,0.00255563,0.00255563
69,11458.2,1.25009,0.76284,0,0.81514,0.66099,0.76788,0.49082,1.20681,0.71559,0,0.00244452,0.00244452,0.00244452
70,11810.7,1.24652,0.7591,0,0.81546,0.66056,0.76807,0.49099,1.20684,0.71504,0,0.00233341,0.00233341,0.00233341
71,12163.8,1.24667,0.75569,0,0.81648,0.65995,0.76802,0.49118,1.2065,0.71452,0,0.0022223,0.0022223,0.0022223
72,12516.6,1.24257,0.75562,0,0.81826,0.6594,0.76817,0.49135,1.20599,0.71418,0,0.00211119,0.00211119,0.00211119
73,12870.3,1.23997,0.75209,0,0.81718,0.66004,0.76831,0.49155,1.20524,0.71384,0,0.00200008,0.00200008,0.00200008
74,13223.6,1.24216,0.75162,0,0.8174,0.66046,0.76831,0.49167,1.20494,0.7133,0,0.00188897,0.00188897,0.00188897
75,13576.4,1.23692,0.75119,0,0.81779,0.66024,0.76837,0.49175,1.20438,0.7129,0,0.00177786,0.00177786,0.00177786
76,13928.8,1.23815,0.74673,0,0.81814,0.66029,0.76855,0.49201,1.2043,0.71255,0,0.00166675,0.00166675,0.00166675
77,14281,1.23553,0.74605,0,0.81752,0.66029,0.76846,0.49202,1.20399,0.71221,0,0.00155564,0.00155564,0.00155564
78,14632.5,1.23589,0.74472,0,0.81749,0.66015,0.76855,0.49218,1.20379,0.71182,0,0.00144453,0.00144453,0.00144453
79,14985.4,1.23084,0.74,0,0.81704,0.66021,0.76864,0.49224,1.20333,0.71166,0,0.00133342,0.00133342,0.00133342
80,447.309,1.05415,0.73535,0,0.81683,0.66036,0.76869,0.49231,0.66319,0.71157,0,0.00122231,0.00122231,0.00122231
81,777.783,1.2003,0.70847,0,0.81707,0.66029,0.7686,0.49217,0.86898,0.71115,0,0.0011112,0.0011112,0.0011112
82,1107.96,1.19515,0.70178,0,0.81632,0.66085,0.76855,0.49222,nan,0.71098,0,0.00100009,0.00100009,0.00100009
83,1438,1.19401,0.69767,0,0.8172,0.66029,0.76859,0.49239,nan,0.71081,0,0.00088898,0.00088898,0.00088898
84,1768.47,1.19493,0.69589,0,0.81793,0.6599,0.76857,0.49249,1.1706,0.71046,0,0.00077787,0.00077787,0.00077787
85,2098.98,1.19043,0.69199,0,0.81762,0.66058,0.76854,0.49251,1.19048,0.71061,0,0.00066676,0.00066676,0.00066676
86,2428.93,1.18663,0.6891,0,0.81793,0.6603,0.76867,0.49257,nan,0.71012,0,0.00055565,0.00055565,0.00055565
87,2759.01,1.18386,0.68639,0,0.81732,0.66052,0.76861,0.49254,nan,0.71031,0,0.00044454,0.00044454,0.00044454
88,3089.25,1.18196,0.68492,0,0.81758,0.6609,0.76875,0.4926,nan,0.71018,0,0.00033343,0.00033343,0.00033343
89,3419.39,nan,0.68118,0,0.81713,0.66106,0.76868,0.49258,nan,0.70999,0,0.00022232,0.00022232,0.00022232
90,3750.15,1.17724,0.67959,0,0.81746,0.66094,0.76874,0.49265,nan,0.70998,0,0.00011121,0.00011121,0.00011121
