step,box_grad_norm,dfl_grad_norm,dfl_box_norm_ratio,grad_cosine,fg_num,loss_box,loss_dfl
5010,2.30297279e-02,7.52535556e-03,3.26767027e-01,4.85480905e-01,1677,1.28544497e+00,1.23817408e+00
5020,1.41698765e-02,4.19450412e-03,2.96015561e-01,4.41997439e-01,5082,1.32051992e+00,1.24295640e+00
5030,1.51232667e-02,3.75259295e-03,2.48133749e-01,4.63503361e-01,5191,1.24098754e+00,1.14415872e+00
5040,1.18443286e-02,4.04992839e-03,3.41929764e-01,4.70533222e-01,5447,1.25773251e+00,1.26188397e+00
5050,1.36927599e-02,3.90913431e-03,2.85489142e-01,4.66458350e-01,5420,1.33372569e+00,1.21290123e+00
5060,1.35548906e-02,3.93166626e-03,2.90055186e-01,4.64020073e-01,5509,1.30155742e+00,1.23570704e+00
5070,1.38751287e-02,3.69124720e-03,2.66033381e-01,4.78179216e-01,5870,1.34561598e+00,1.17573893e+00
5080,1.41591709e-02,3.95820616e-03,2.79550701e-01,4.71065313e-01,4812,1.22822750e+00,1.18690884e+00
5090,1.42789725e-02,3.84930451e-03,2.69578546e-01,4.63458508e-01,6108,1.42101884e+00,1.22408807e+00
5100,1.30504770e-02,3.69670265e-03,2.83261865e-01,4.86463904e-01,6023,1.31541145e+00,1.18520641e+00
5110,1.25801861e-02,4.12474899e-03,3.27876627e-01,4.83723700e-01,4741,1.22490442e+00,1.22108817e+00
5120,1.39580732e-02,3.87087837e-03,2.77321815e-01,4.53053743e-01,5820,1.36472023e+00,1.20829773e+00
5130,1.42576210e-02,4.16936073e-03,2.92430311e-01,4.59099650e-01,5363,1.36194170e+00,1.23207068e+00
5140,1.70851536e-02,4.55338834e-03,2.66511410e-01,4.51632142e-01,4118,1.44517481e+00,1.20733070e+00
5150,1.33126304e-02,3.88519117e-03,2.91842490e-01,4.73072082e-01,5617,1.29293907e+00,1.20103133e+00
5160,1.36992196e-02,3.80115025e-03,2.77472019e-01,4.59065139e-01,5895,1.33402932e+00,1.20549667e+00
5170,1.35984709e-02,4.17225948e-03,3.06818277e-01,4.56139803e-01,5419,1.33556938e+00,1.24222147e+00
5180,1.64285246e-02,4.22703614e-03,2.57298589e-01,4.55944598e-01,4764,1.39336908e+00,1.20213652e+00
5190,1.43875759e-02,4.10777796e-03,2.85508692e-01,4.56015944e-01,5236,1.34053588e+00,1.21257854e+00
5200,1.40534537e-02,4.21685260e-03,3.00058097e-01,4.65024263e-01,5487,1.39060533e+00,1.25231194e+00
5210,1.48177603e-02,4.17694775e-03,2.81887919e-01,4.51615751e-01,4895,1.29273391e+00,1.19080222e+00
5220,1.54596493e-02,3.95209063e-03,2.55639076e-01,4.56254482e-01,5304,1.37716997e+00,1.18426704e+00
5230,1.30793368e-02,3.87495640e-03,2.96265513e-01,4.61742997e-01,6587,1.44078147e+00,1.24624848e+00
5240,1.37087554e-02,4.20195190e-03,3.06515932e-01,4.86492664e-01,5445,1.42510653e+00,1.24498427e+00
5250,1.22619411e-02,3.53699899e-03,2.88453430e-01,4.70337570e-01,8527,1.51304603e+00,1.24771380e+00
5260,1.33239310e-02,3.77291930e-03,2.83168644e-01,4.72290814e-01,6207,1.39264536e+00,1.22526884e+00
5270,1.40069462e-02,4.28366894e-03,3.05824608e-01,4.62765396e-01,5188,1.40104377e+00,1.26850557e+00
5280,1.40700024e-02,3.96642089e-03,2.81906188e-01,4.77021813e-01,5774,1.47217011e+00,1.22500300e+00
5290,1.37595041e-02,4.26846556e-03,3.10219437e-01,4.80712652e-01,5009,1.34381831e+00,1.22798860e+00
5300,1.26871625e-02,3.82435438e-03,3.01434964e-01,4.87468630e-01,5465,1.22561920e+00,1.19387388e+00
5310,1.78349558e-02,3.63006210e-03,2.03536361e-01,4.45555449e-01,5644,1.42660081e+00,1.14481425e+00
5320,1.29950317e-02,3.92186036e-03,3.01796913e-01,4.80734497e-01,6213,1.43796682e+00,1.27078462e+00
5330,1.33892316e-02,3.97614995e-03,2.96966255e-01,4.49047685e-01,6276,1.42329741e+00,1.27381313e+00
5340,1.37538519e-02,3.69714759e-03,2.68808156e-01,4.74840701e-01,6263,1.38278580e+00,1.19125748e+00
5350,1.35446452e-02,3.67870484e-03,2.71598458e-01,4.47740376e-01,7165,1.47850776e+00,1.23532891e+00
5360,1.29201887e-02,4.00030706e-03,3.09616774e-01,4.64467704e-01,6271,1.50103354e+00,1.29956448e+00
5370,1.44359190e-02,4.14384156e-03,2.87050754e-01,4.67616558e-01,5345,1.35025167e+00,1.21920884e+00
5380,1.55782141e-02,4.16205684e-03,2.67171621e-01,4.46016133e-01,5563,1.46162534e+00,1.23411918e+00
5390,1.52632175e-02,3.75003181e-03,2.45690778e-01,4.51222509e-01,6482,1.44773388e+00,1.18449461e+00
5400,1.42408283e-02,4.22765687e-03,2.96868742e-01,4.45473611e-01,4783,1.26442146e+00,1.22942090e+00
5410,1.49920601e-02,4.08139825e-03,2.72237331e-01,4.64348346e-01,5147,1.33117151e+00,1.19421554e+00
5420,1.31258443e-02,4.38457308e-03,3.34041238e-01,4.67479944e-01,4853,1.30219603e+00,1.26012981e+00
5430,1.30382692e-02,3.95695819e-03,3.03487986e-01,4.65777636e-01,6039,1.41615629e+00,1.23785126e+00
5440,1.35553535e-02,4.12518252e-03,3.04321289e-01,4.68394041e-01,5418,1.32465863e+00,1.22621274e+00
5450,1.24240713e-02,3.69315478e-03,2.97258019e-01,4.69912916e-01,7449,1.48202181e+00,1.25232291e+00
5460,1.32124638e-02,3.92777240e-03,2.97277808e-01,4.61352825e-01,5952,1.38273335e+00,1.23528004e+00
5470,1.39447665e-02,3.99240199e-03,2.86301106e-01,4.70295906e-01,5141,1.28991342e+00,1.20267653e+00
5480,1.34917581e-02,4.11393913e-03,3.04922402e-01,4.45943922e-01,5952,1.43538690e+00,1.27050269e+00
5490,1.60793010e-02,4.41526389e-03,2.74593025e-01,4.37469304e-01,4502,1.35455251e+00,1.21630228e+00
5500,1.31619181e-02,3.51361535e-03,2.66953140e-01,4.70481217e-01,6636,1.33630192e+00,1.16619062e+00
5510,1.41390180e-02,4.36996901e-03,3.09071600e-01,4.59537327e-01,4866,1.31185877e+00,1.24908960e+00
5520,1.50847044e-02,3.97291780e-03,2.63373911e-01,4.47060198e-01,5507,1.36415768e+00,1.21190143e+00
5530,1.41404839e-02,3.96465044e-03,2.80375868e-01,4.56726432e-01,5744,1.38569689e+00,1.21509755e+00
5540,1.47435544e-02,3.84124229e-03,2.60537058e-01,4.48138684e-01,6104,1.39247477e+00,1.21524608e+00
5550,1.48990704e-02,3.99085274e-03,2.67859191e-01,4.72851813e-01,4982,1.31724060e+00,1.14794004e+00
5560,1.75165571e-02,3.90343089e-03,2.22842351e-01,4.28258836e-01,5667,1.47979772e+00,1.17095280e+00
5570,1.38664041e-02,3.84175219e-03,2.77054697e-01,4.51471627e-01,5595,1.30127871e+00,1.20416749e+00
5580,1.40222339e-02,3.70711484e-03,2.64374048e-01,4.67235804e-01,6555,1.45421731e+00,1.21552074e+00
5590,1.46320807e-02,4.48157080e-03,3.06283891e-01,4.70225155e-01,4311,1.30934083e+00,1.21906948e+00
5600,1.56316888e-02,4.16461751e-03,2.66421467e-01,4.62519944e-01,4705,1.34069502e+00,1.20600295e+00
5610,1.41129168e-02,4.14837617e-03,2.93941796e-01,4.46177721e-01,4832,1.21663630e+00,1.20088542e+00
5620,1.47984419e-02,3.71061289e-03,2.50743479e-01,4.65291291e-01,4957,1.22778153e+00,1.15249968e+00
5630,1.43805444e-02,4.00014874e-03,2.78163940e-01,4.78785843e-01,5015,1.27742004e+00,1.16121626e+00
5640,1.45012205e-02,4.50271787e-03,3.10506135e-01,4.57231909e-01,4425,1.31357527e+00,1.25345457e+00
5650,1.37280384e-02,4.48755408e-03,3.26889694e-01,4.83433545e-01,5307,1.45372665e+00,1.28426635e+00
5660,1.20166121e-02,3.61038814e-03,3.00449759e-01,4.70885754e-01,7569,1.48767138e+00,1.26944685e+00
5670,1.51938563e-02,3.59089463e-03,2.36338601e-01,4.76113528e-01,4585,1.11527300e+00,1.08677888e+00
5680,1.56950783e-02,3.88249708e-03,2.47370347e-01,4.73026395e-01,5036,1.32738483e+00,1.15380931e+00
5690,1.41835734e-02,4.27692803e-03,3.01540941e-01,4.50597852e-01,4682,1.23810983e+00,1.20416999e+00
5700,1.34419920e-02,4.43007238e-03,3.29569638e-01,4.65084732e-01,5280,1.43381262e+00,1.31111884e+00
5710,1.67018399e-02,4.14130045e-03,2.47954741e-01,4.71871674e-01,4744,1.37666166e+00,1.18805134e+00
5720,1.42742088e-02,3.87853524e-03,2.71716297e-01,4.63198304e-01,5546,1.34824502e+00,1.20709610e+00
5730,1.63253453e-02,4.27436503e-03,2.61823863e-01,4.48546320e-01,4556,1.31258464e+00,1.18930340e+00
5740,1.42609477e-02,3.84566700e-03,2.69664198e-01,4.62913305e-01,5729,1.35689497e+00,1.19699001e+00
5750,1.41048906e-02,3.75294685e-03,2.66074151e-01,4.59300905e-01,5576,1.31993854e+00,1.18270540e+00
5760,1.52308596e-02,4.48075868e-03,2.94189483e-01,4.59962457e-01,4676,1.38947976e+00,1.24116313e+00
5770,1.50849670e-02,3.71677638e-03,2.46389434e-01,4.30702031e-01,6449,1.43989110e+00,1.23350239e+00
5780,1.43671455e-02,4.10010945e-03,2.85380930e-01,4.57503945e-01,5913,1.50340128e+00,1.23525965e+00
5790,1.36379991e-02,3.93346371e-03,2.88419425e-01,4.70972598e-01,5713,1.39327323e+00,1.24111259e+00
5800,1.50108449e-02,3.65648814e-03,2.43589759e-01,4.60411549e-01,6146,1.35775256e+00,1.16448903e+00
5810,1.22779571e-02,3.97511292e-03,3.23760122e-01,4.67395067e-01,6892,1.52368975e+00,1.32586288e+00
5820,1.43358754e-02,3.73558607e-03,2.60576069e-01,4.80850905e-01,5184,1.24662483e+00,1.13685870e+00
5830,1.34323528e-02,4.08850657e-03,3.04377556e-01,4.87837076e-01,5011,1.26147246e+00,1.18336797e+00
5840,1.45694753e-02,3.95934237e-03,2.71755993e-01,4.75765377e-01,5006,1.27171719e+00,1.17280173e+00
5850,1.62965544e-02,3.74126248e-03,2.29573831e-01,4.47478652e-01,5539,1.35880160e+00,1.14850628e+00
5860,1.47512071e-02,3.76894418e-03,2.55500734e-01,4.60517228e-01,5733,1.34182024e+00,1.18215954e+00
5870,1.44339493e-02,3.94311920e-03,2.73183674e-01,4.73603457e-01,4851,1.24872029e+00,1.16938150e+00
5880,1.37944221e-02,3.91396042e-03,2.83735007e-01,4.72967982e-01,4457,1.11092854e+00,1.14787078e+00
5890,1.34331528e-02,4.10501752e-03,3.05588543e-01,4.52761471e-01,6021,1.45389950e+00,1.29656088e+00
5900,1.37006287e-02,3.93619714e-03,2.87300467e-01,4.72556323e-01,6303,1.44789875e+00,1.22670484e+00
5910,1.32235857e-02,3.82342865e-03,2.89137065e-01,4.54647094e-01,6359,1.35253716e+00,1.21831608e+00
5920,1.50418570e-02,3.75317433e-03,2.49515355e-01,4.63142395e-01,5829,1.42832875e+00,1.17823434e+00
5930,1.46551449e-02,3.89219727e-03,2.65585721e-01,4.62104917e-01,5076,1.24230206e+00,1.15612817e+00
5940,1.31095033e-02,3.60350008e-03,2.74876922e-01,4.80259538e-01,5967,1.26404607e+00,1.15439224e+00
5950,1.57525968e-02,3.60929524e-03,2.29123831e-01,4.49979484e-01,5916,1.35401762e+00,1.15864515e+00
5960,1.49917081e-02,4.01841849e-03,2.68042743e-01,4.59964812e-01,5876,1.51792383e+00,1.25467277e+00
5970,1.38734076e-02,4.40310547e-03,3.17377359e-01,4.56364900e-01,5081,1.52597916e+00,1.30352676e+00
5980,1.28883384e-02,4.05849749e-03,3.14896882e-01,4.63154286e-01,5739,1.37908947e+00,1.25595808e+00
5990,1.50175774e-02,3.97919537e-03,2.64969200e-01,4.59004760e-01,5612,1.40676558e+00,1.19871259e+00
6000,1.43919010e-02,4.37321747e-03,3.03866565e-01,4.63082016e-01,5064,1.38986170e+00,1.23202169e+00
6010,1.43310903e-02,4.01039235e-03,2.79838622e-01,4.70029533e-01,5353,1.36813557e+00,1.21783972e+00
6020,1.48063237e-02,4.07283008e-03,2.75073677e-01,4.57971156e-01,5791,1.47815979e+00,1.22449946e+00
6030,1.67711601e-02,3.94320861e-03,2.35118419e-01,4.41356808e-01,5183,1.38815367e+00,1.16108847e+00
6040,1.54002076e-02,3.94000998e-03,2.55841345e-01,4.56518352e-01,4842,1.26558149e+00,1.16498864e+00
6050,1.29491808e-02,4.09302115e-03,3.16083401e-01,4.61326897e-01,6394,1.49007344e+00,1.30510485e+00
6060,1.25810355e-02,3.57156922e-03,2.83885151e-01,4.65176672e-01,7065,1.41902852e+00,1.23058867e+00
6070,1.27859805e-02,3.47166485e-03,2.71521211e-01,4.55346793e-01,6942,1.31396151e+00,1.20336699e+00
6080,1.41573660e-02,4.07277932e-03,2.87679166e-01,4.47120219e-01,5729,1.44592547e+00,1.28234076e+00
6090,1.29533885e-02,4.25685011e-03,3.28628302e-01,4.95448470e-01,4883,1.30236590e+00,1.23681927e+00
6100,1.52944820e-02,3.87604814e-03,2.53427893e-01,4.85690713e-01,4787,1.24798656e+00,1.12660122e+00
6110,1.23236962e-02,4.11235495e-03,3.33694935e-01,4.73426104e-01,5488,1.31521118e+00,1.26644289e+00
6120,1.58583578e-02,4.22217092e-03,2.66242623e-01,4.54851210e-01,5428,1.50165892e+00,1.23238266e+00
6130,1.29075395e-02,4.07920824e-03,3.16032976e-01,4.29324836e-01,6789,1.52542424e+00,1.34588909e+00
6140,1.45792169e-02,4.15246747e-03,2.84821033e-01,4.40686554e-01,5258,1.37074566e+00,1.22641456e+00
6150,1.36776930e-02,4.03880561e-03,2.95284122e-01,4.59815234e-01,5205,1.27079690e+00,1.20271063e+00
6160,1.35129159e-02,3.49115301e-03,2.58356750e-01,4.82270181e-01,5232,1.13222969e+00,1.11671221e+00
6170,1.34562943e-02,3.86563223e-03,2.87273169e-01,4.79396939e-01,5739,1.31493449e+00,1.20636642e+00
6180,1.38854235e-02,4.14258474e-03,2.98340529e-01,4.67949152e-01,5318,1.33159554e+00,1.22475803e+00
6190,1.55061549e-02,3.84985283e-03,2.48279020e-01,4.58400697e-01,4755,1.19568932e+00,1.12915552e+00
6200,1.39041385e-02,4.04616678e-03,2.91004509e-01,4.54234332e-01,5454,1.34410000e+00,1.24900174e+00
6210,1.49038294e-02,3.70547082e-03,2.48625413e-01,4.42638457e-01,5806,1.33680272e+00,1.18360400e+00
6220,1.23722069e-02,3.70654115e-03,2.99586087e-01,4.72206205e-01,5992,1.25938177e+00,1.22133827e+00
6230,1.29969884e-02,3.96645581e-03,3.05182695e-01,4.90664840e-01,5574,1.28508401e+00,1.19521832e+00
6240,1.48379542e-02,4.09355899e-03,2.75884330e-01,4.48405921e-01,5436,1.44014144e+00,1.24476099e+00
6250,1.37778074e-02,3.76791041e-03,2.73476779e-01,4.54479754e-01,6242,1.39028955e+00,1.19701552e+00
6260,1.41744511e-02,3.96730425e-03,2.79891223e-01,4.87258434e-01,5689,1.45404243e+00,1.21176291e+00
6270,1.40012372e-02,3.93261900e-03,2.80876547e-01,4.60848540e-01,5047,1.24548674e+00,1.19579148e+00
6280,1.39904432e-02,3.89922410e-03,2.78706253e-01,4.65817750e-01,6329,1.48989046e+00,1.23421979e+00
6290,1.54163223e-02,4.03011544e-03,2.61418730e-01,4.62262392e-01,5369,1.40630639e+00,1.19326329e+00
6300,1.43154804e-02,3.84273077e-03,2.68431842e-01,4.66315567e-01,5210,1.31328964e+00,1.18629932e+00
6310,1.34697184e-02,3.76241491e-03,2.79323936e-01,4.56290960e-01,6251,1.35211229e+00,1.20910728e+00
6320,1.47036053e-02,4.02421597e-03,2.73689061e-01,4.65395004e-01,5666,1.44699490e+00,1.21201563e+00
6330,1.54142175e-02,4.23097657e-03,2.74485320e-01,4.65840161e-01,5007,1.41309702e+00,1.20668840e+00
6340,1.34049226e-02,4.04412998e-03,3.01689923e-01,4.70560431e-01,5259,1.32260633e+00,1.24569666e+00
6350,1.42092276e-02,3.77660943e-03,2.65785694e-01,4.58848327e-01,6133,1.36787546e+00,1.20086026e+00
6360,1.60432793e-02,4.19221725e-03,2.61306763e-01,4.42811012e-01,5194,1.41407347e+00,1.23673463e+00
6370,1.37552274e-02,3.57017829e-03,2.59550661e-01,4.67443168e-01,5813,1.26001179e+00,1.16545713e+00
6380,1.56737547e-02,3.80067155e-03,2.42486343e-01,4.36015457e-01,5467,1.33899426e+00,1.18566608e+00
6390,1.49107380e-02,4.49843332e-03,3.01690847e-01,4.50779021e-01,4817,1.39374721e+00,1.25528169e+00
6400,1.41404010e-02,4.24752804e-03,3.00382435e-01,4.57710505e-01,4839,1.28042090e+00,1.20663404e+00
6410,1.31697031e-02,3.90476943e-03,2.96496391e-01,4.64807391e-01,5924,1.38583612e+00,1.26869786e+00
6420,1.33607853e-02,3.63860000e-03,2.72334278e-01,4.58302140e-01,6817,1.40712941e+00,1.21329927e+00
6430,1.54916476e-02,3.91641352e-03,2.52808064e-01,4.40214872e-01,5514,1.38918638e+00,1.20634389e+00
6440,1.66450031e-02,4.13297536e-03,2.48301268e-01,4.36353713e-01,5007,1.40500617e+00,1.22260404e+00
6450,1.52093340e-02,4.05627815e-03,2.66696632e-01,4.57037985e-01,5037,1.34775949e+00,1.18285525e+00
6460,1.47757167e-02,3.47727258e-03,2.35336989e-01,4.47925448e-01,6513,1.33108354e+00,1.16950345e+00
6470,1.47128021e-02,4.02482180e-03,2.73559153e-01,4.39467430e-01,5405,1.32828617e+00,1.21627903e+00
6480,1.29464734e-02,3.58591042e-03,2.76979715e-01,4.68485028e-01,6224,1.30547261e+00,1.18545496e+00
6490,1.63850468e-02,4.20761015e-03,2.56795734e-01,4.71061677e-01,4732,1.39396322e+00,1.18015933e+00
6500,1.24736149e-02,4.26775496e-03,3.42142582e-01,4.88095194e-01,5180,1.31652737e+00,1.27195132e+00
6510,1.38401547e-02,3.79112246e-03,2.73921967e-01,4.63534087e-01,5854,1.35723221e+00,1.21268010e+00
6520,1.40851289e-02,3.92858125e-03,2.78916955e-01,4.84006047e-01,5184,1.23894989e+00,1.16934133e+00
6530,1.42265512e-02,4.09986684e-03,2.88184166e-01,4.33261365e-01,5896,1.45392060e+00,1.26766872e+00
6540,1.27809821e-02,3.91438045e-03,3.06266010e-01,4.78518873e-01,5759,1.33198261e+00,1.21422982e+00
6550,1.56982634e-02,3.70767550e-03,2.36183792e-01,4.33388919e-01,5438,1.30363882e+00,1.16123295e+00
6560,1.44056566e-02,3.78773222e-03,2.62933671e-01,4.57412332e-01,5920,1.33998716e+00,1.18207681e+00
6570,1.64658856e-02,3.99107067e-03,2.42384210e-01,4.27293777e-01,5108,1.36337614e+00,1.20227516e+00
6580,1.36585049e-02,3.78347142e-03,2.77004808e-01,4.77462232e-01,5881,1.30239737e+00,1.18942225e+00
6590,1.50185823e-02,4.68593463e-03,3.12009126e-01,4.46811825e-01,4698,1.47798216e+00,1.29978108e+00
6600,1.56424940e-02,4.34205914e-03,2.77581006e-01,4.41018909e-01,4845,1.39716780e+00,1.23127818e+00
6610,1.22355977e-02,3.88762890e-03,3.17731023e-01,4.74757075e-01,6147,1.31715548e+00,1.25416958e+00
6620,1.31585272e-02,3.61147989e-03,2.74459273e-01,4.62985367e-01,6718,1.35786486e+00,1.18847442e+00
6630,1.56296082e-02,4.05580830e-03,2.59495199e-01,4.26952839e-01,5559,1.42761707e+00,1.22536087e+00
6640,1.24708330e-02,3.84096429e-03,3.07995796e-01,4.73226786e-01,6210,1.34164202e+00,1.22712326e+00
6650,1.61741190e-02,4.27464209e-03,2.64289021e-01,4.52688932e-01,4407,1.28339946e+00,1.17982864e+00
6660,1.25317266e-02,4.01002215e-03,3.19989592e-01,4.89840806e-01,5358,1.27440810e+00,1.22751570e+00
6670,1.22293551e-02,4.00052313e-03,3.27124625e-01,4.53591883e-01,6008,1.43132949e+00,1.31897986e+00
6680,2.30233222e-02,5.85249811e-03,2.54198670e-01,5.19640803e-01,2068,1.22366428e+00,1.10885191e+00
